website,domain,phones,addresses,status,retries,facebook_links,instagram_links,youtube_links,twitter_links,linkedin_links,error
http://myapexhomeinspection.com,myapexhomeinspection.com,['2085591353'],[],success,0,['facebook.com/MyApexHomeInspection'],['instagram.com/myapexhomeinspection'],['youtube.com/channel/UCIrL5NvS1iGHPlQOpR-ENrw'],,,
http://id44.com,id44.com,[],[],success,0,,,,,,
http://forrestpierce.com,forrestpierce.com,[],[],success,0,,,,,,
http://helixapartments.com,,,,failed,0,,,,,,Failed to retrieve page content
http://angelabrite.com,angelabrite.com,[],[],success,0,,,,,,
http://serenapezzato.com,serenapezzato.com,[],[],success,0,,,,,,
http://blackdiamondregulatory.com,blackdiamondregulatory.com,['2672513123'],[],success,0,['facebook.com/2008'],,,,,
http://sinceremobilephlebotomy.net,sinceremobilephlebotomy.net,"['6822621935', '6823347282', '8179393117']",[],success,0,['facebook.com/sincerephlebotomy'],,,,,
http://drmeganseltz.com,drmeganseltz.com,['100253477534657'],[],success,0,,,,,,
http://aquamarinejewelrystudio.com,aquamarinejewelrystudio.com,[],[],success,0,"['facebook.com/aquamarinejewelrystudio', 'facebook.com/groups']",['instagram.com/aquamarinejewelrystudio'],,,,
http://downunderpottery.com,downunderpottery.com,['4024777655'],[],success,0,['facebook.com/Down-Under-Pottery-291748188809'],['instagram.com/downunderpottery'],,,,
http://oldfarmhouseprimitives.com,oldfarmhouseprimitives.com,"['20132025', '+17179406057']",[],success,0,['facebook.com/OldFarmhousePrimitives'],['instagram.com/oldfarmhouseprimitives'],,,,
http://dolphinsdigital.org,dolphinsdigital.org,[],[],success,0,,,,,,
http://dskidsermons.com,dskidsermons.com,[],[],success,0,['facebook.com/dskidsermons'],,,,,
http://mottshay.com,mottshay.com,[],[],success,0,,,,,,
http://autobodiparts.com,autobodiparts.com,"['207301307208200', '390059006', '168194501', '0281002437139', '735036570281002845', '490079008', '+13237447383', '9132833033550', '990049005', '1900590069007']",[],success,0,,,,,,
http://journey2beme.com,journey2beme.com,[],[],success,0,,,,,,
http://marylandplatingservicinginc.com,marylandplatingservicinginc.com,[],[],success,0,,,,,,
http://drrudlin.com,drrudlin.com,['8043531000'],[],success,0,,,,,,
http://salazarthomas.com,salazarthomas.com,[],[],success,0,['facebook.com/Salazar-Architecture-Interiors-1121493661316909'],,,,,
http://secag.org,secag.org,['+14697087818'],[],success,0,['facebook.com/keenwise'],,,['twitter.com/keenwise_inc'],,
http://rainbowphillyweddingofficiants.com,rainbowphillyweddingofficiants.com,['2158703103'],[],success,0,,,,,,
http://limitlesscounselingservices.com,limitlesscounselingservices.com,[],[],success,0,,,,,,
http://scottsbluffcountyscanner.com,scottsbluffcountyscanner.com,"['9402246211', '9402246315']",[],success,0,"['facebook.com/plugins', 'facebook.com/boxbuttecountyscanner', 'facebook.com/dawescountyscanner', 'facebook.com/groups', 'facebook.com/panhandlescanner', 'facebook.com/custercountyscanner', 'facebook.com/siouxcountyscanner']",['instagram.com/panhandlescanner'],,['twitter.com/sbcoscanner'],,
http://origingolf.com,origingolf.com,['7605994499'],[],success,0,,,,,,
http://perspicacitylabs.com,perspicacitylabs.com,[],[],success,0,,,,,,
http://elijahvest.com,,,,failed,0,,,,,,Failed to retrieve page content
http://clovercutsandcolor.com,clovercutsandcolor.com,[],[],success,0,,,,,,
http://rivertownslp.com,rivertownslp.com,[],[],success,0,,,,,,
http://50ggirls.com,50ggirls.com,[],[],success,0,,,,,,
http://dotsandcubes.com,dotsandcubes.com,['8138575200'],[],success,0,,,,['twitter.com/dotsandcubes'],,
http://lodgelivin.com,lodgelivin.com,[],[],success,0,['facebook.com/2008'],,,,,
http://graspinc.org,graspinc.org,[],[],success,0,"['facebook.com/2008', 'facebook.com/GRASPinc']",['instagram.com/grasppetrescue'],,,,
http://sben.org,sben.org,[],[],success,0,,,,['twitter.com/SBENetwork'],['linkedin.com/company/southeast-benefits-education-network'],
http://bloggingforextrader.com,bloggingforextrader.com,[],[],success,0,,,,,,
http://foreverepoxy.com,foreverepoxy.com,['15068781444'],[],success,0,"['facebook.com/epoxy.forever', 'facebook.com/forever.epoxy']",,,,,
http://green-graphixz-clothing-company.business.site,green-graphixz-clothing-company.business.site,[],[],success,0,,,,,,
http://govirtualoffice.com,govirtualoffice.com,[],[],success,0,['facebook.com/govirtualoffice'],,['youtube.com/channel/UCGzSKZZMvTCxaQ2tscq9Osg'],['twitter.com/goVirtualOffic1'],['linkedin.com/company/govirtualoffice'],
http://roland4fairview.com,roland4fairview.com,[],[],success,0,,,,,,
http://realtorhsu.net,realtorhsu.net,['5129689053'],[],success,0,"['facebook.com/2008', 'facebook.com/christinehsu1']",['instagram.com/chris_hsu'],,,,
http://gforcefoundation.com,gforcefoundation.com,['20232024'],[],success,0,['facebook.com/GForceAR'],,,,,
http://king-alexander.com,king-alexander.com,[],[],success,0,,,,,,
http://happydaycreations.net,happydaycreations.net,[],[],success,0,['facebook.com/happydaycreations'],,,,,
http://teriorr.weebly.com,teriorr.weebly.com,[],[],success,0,,['instagram.com/thebeboplab'],,,,
http://darstproperties.com,darstproperties.com,"['7817419942', '7817415060']",[],success,0,,,,,,
http://petexplain.com,petexplain.com,[],[],success,0,,,,,,
http://libanswers.shadygrove.umd.edu,libanswers.shadygrove.umd.edu,"['3017386020', '3017998771']",[],success,0,['facebook.com/USGPriddyLibrary'],,,,,
http://theuntamedcreative.co,,,,failed,0,,,,,,Failed to retrieve page content
http://car.hk,car.hk,"['15500045', '+85269042300', '12500045', '19000045', '11800045', '87809100770']",[],success,0,,,,,,
http://jahmakingsconstruction.com,jahmakingsconstruction.com,[],[],success,0,,,,,,
http://creativitythroughconstraints.com,creativitythroughconstraints.com,[],[],success,0,,,,,,
http://archaeology.virginia.edu,archaeology.virginia.edu,['16001900'],[],success,0,['facebook.com/uvaarchaeologyprogram'],['instagram.com/uvaarchaeology'],,,,
http://interstatetruck.com,interstatetruck.com,['30337404'],"['2740 Sullivan Road\nCollege Park, GA 30337']",success,0,,,,,,
http://bluemercury.com,bluemercury.com,[],[],success,0,['facebook.com/bluemercury'],['instagram.com/bluemercury'],,,,
http://d30ufu6vr9yoyg.cloudfront.net,d30ufu6vr9yoyg.cloudfront.net,['506778007722085'],"['100 Wartburg Blvd.Waverly, IA 50677']",success,0,"['facebook.com/wartburgcollege', 'facebook.com/WartburgCollege']",['instagram.com/wartburgcollege'],['youtube.com/user/wartburgweb'],"['twitter.com/WartburgCollege', 'twitter.com/wartburgcollege']",,
http://marinbaroque.org,marinbaroque.org,['16001750'],[],success,0,['facebook.com/marin.baroque'],['instagram.com/marinbaroque'],,,,
http://homeworkninjas.com,homeworkninjas.com,['+17257121730'],[],success,0,,,,,,
http://3lnotary.com,3lnotary.com,[],[],success,0,,,,,,
http://vickcarneylaw.com,vickcarneylaw.com,"['8175965533', '817596553381', '75965533']",[],success,0,,,,,,
http://moving2branson.com,,,,failed,0,,,,,,Failed to retrieve page content
http://puppetheap.com,puppetheap.com,[],[],success,0,"['facebook.com/puppetheap', 'facebook.com/2008']",['instagram.com/puppetheap'],,,['linkedin.com/company/puppetheap'],
http://carrettausa.com,carrettausa.com,"['553217390', '9737709330']",[],success,0,"['facebook.com/2008', 'facebook.com/CarrettaUSA']",,,['twitter.com/PassionForPromo'],['linkedin.com/company/carretta-usa'],
http://theburningship.com,theburningship.com,['19992025'],[],success,0,,,,,,
http://godsministryfellowship.com,godsministryfellowship.com,[],[],success,0,,,,,,
http://gkama.com,gkama.com,[],[],success,0,,,,,,
http://hiddenforestdesign.com,hiddenforestdesign.com,[],[],success,0,,,,,,
http://yogawithorly.com,yogawithorly.com,[],[],success,0,,,,,,
http://trusted-home-inspection.business.site,trusted-home-inspection.business.site,[],[],success,0,,,,,,
http://auroratechservices.com,auroratechservices.com,"['2814537400', '2814537700', '2107295060']",[],success,0,,,,,,
http://christinereidphotography.com,,,,failed,0,,,,,,Failed to retrieve page content
http://wilkins-grocery.edan.io,wilkins-grocery.edan.io,['22520804493866'],"['55 Crookhorn Rd, Montross, VA 22520']",success,0,,,,,,
http://embodyacupuncture.com,embodyacupuncture.com,[],"['511 Sixth Ave. Brooklyn, NY 11215']",success,0,,,,,,
http://lalupitaberwyn.net,lalupitaberwyn.net,[],[],success,0,,,,,,
http://vpropertysolutions.com,vpropertysolutions.com,['4842020710'],[],success,0,"['facebook.com/plugins', 'facebook.com/vantagepropertysolutions']",['instagram.com/vantagepropertysolutions'],,,,
http://neilheffernan.net,neilheffernan.net,[],[],success,0,,,,,,
http://it10103.wordpress.com,it10103.wordpress.com,[],[],success,0,,,,,,
http://paynespringsumc.org,paynespringsumc.org,[],[],success,0,,,,,,
http://sonicshopper.com,sonicshopper.com,[],[],success,0,,,,,,
http://worldsframedbywords.com,worldsframedbywords.com,[],[],success,0,,,,,,
http://hollytreeservice.net,hollytreeservice.net,"['109258454', '8454772104']",[],success,0,['facebook.com/profile.php'],['instagram.com/hollytreeservice'],,,,
http://putitontheglass.com,putitontheglass.com,['19992025'],[],success,0,,,,,,
http://fayreconsulting.com,fayreconsulting.com,[],[],success,0,,,,,['linkedin.com/in/ericafayre'],
http://overlakecollie.com,overlakecollie.com,[],[],success,0,,,,,,
http://carissahannumtherapy.com,carissahannumtherapy.com,"['2026563681', '0701012550', '2026775049', '1982133088']",[],success,0,,,,,,
http://par1cleaners.business.site,par1cleaners.business.site,[],[],success,0,,,,,,
http://acupuncture-oriental-massage.business.site,acupuncture-oriental-massage.business.site,[],[],success,0,,,,,,
http://gougeon.com,gougeon.com,[],[],success,0,,,,,['linkedin.com/company/gougeon-brothers-inc-'],
http://imcl-conference.org,imcl-conference.org,[],[],success,0,,,,,,
http://myfriendsandme.net,myfriendsandme.net,[],[],success,0,['facebook.com/myfriendsandmeinc'],['instagram.com/myfriendsandme_inc'],,,,
http://shah-impex.com,,,,failed,0,,,,,,Failed to retrieve page content
http://greenbikerentals.com,greenbikerentals.com,[],[],success,0,,,,,,
http://pcinapa.com,pcinapa.com,"['88210519', '870025058642246', '88210575', '870315058651006']","['3507 Main St NE Los Lunas, NM 87031', '111 W. Richardson Ave Artesia, NM 88210', '519 E Reinken Ave Belen, NM 87002']",success,0,,,,,,
http://carriecrespo.com,carriecrespo.com,[],[],success,0,,,,,,
http://mctierart.com,mctierart.com,['7066990660'],[],success,0,['facebook.com/mctierart'],['instagram.com/mctierart'],['youtube.com/channel/UCdn2ooY474ZECXgGyw_RGaQ'],['twitter.com/McTierArt'],['linkedin.com/in/jacemctier'],
http://rhcapco.com,rhcapco.com,[],[],success,0,,,,,,
http://cryptonewsupdate.com,cryptonewsupdate.com,"['+17813736847', '8552012286']",[],success,0,,,,,,
http://azrielassetmgmt.com,azrielassetmgmt.com,"['7185646232', '1123471856']",[],success,0,,,,,,
http://bintiboutique.llc,bintiboutique.llc,['20062023'],[],success,0,,,,,,
http://elegantdjservices.com,elegantdjservices.com,[],[],success,0,,,,,,
http://paradiseatlasttravel.com,paradiseatlasttravel.com,"['9123088311', '603399504', '203446850']",[],success,0,['facebook.com/Brandi-Cutrell-Cruise-Planners-1550468978606361'],,,,,
http://fccherrick.org,fccherrick.org,[],[],success,0,,,,,,
http://prlassociates.net,prlassociates.net,"['6077858381', '6077858382']","['110 Grant Avenue, Endicott, NY 13760']",success,0,"['facebook.com/PRLAssociates', 'facebook.com/2008']",,,,,
http://southernuc.com,southernuc.com,"['9128982227', '20122025', '20220706']",[],success,0,"['facebook.com/SouthernUrgentCare', 'facebook.com/pages']",['instagram.com/accounts'],,,,
http://teambuildergroup.com,teambuildergroup.com,[],[],success,0,,,,,,
http://palaciopet.com,palaciopet.com,[],[],success,0,,,,,,
http://castoreclothing.com,castoreclothing.com,[],[],success,0,,,,,,
http://cahabacreative.com,cahabacreative.com,[],[],success,0,"['facebook.com/plugins', 'facebook.com/cahabacreative']",,,['twitter.com/cahabacreative'],['linkedin.com/in/cahabacreative'],
http://secondnaturedesignsmv.com,secondnaturedesignsmv.com,['025395086276594'],[],success,0,"['facebook.com/SecondNatureDesignsMV', 'facebook.com/2008']",['instagram.com/secondnaturedesignsmv'],,,['linkedin.com/in/renee-clermont-5896095a'],
http://riolentoranch.com,riolentoranch.com,[],[],success,0,,,,,,
http://laurafoxreel.com,laurafoxreel.com,"['3102055812', '3102055811', '3102055896']",[],success,0,,,,,,
http://itlogo.net,itlogo.net,"['08102743', '15350552180']",[],success,0,,,,,,
http://eattacorepublic.com,eattacorepublic.com,[],[],success,0,['facebook.com/TheTacoRepublic'],['instagram.com/eattacorepublic'],,,,
http://yoursbasource.com,yoursbasource.com,[],[],success,0,['facebook.com/firstportcity'],,,,,
http://rollupdoorrepairnyc.com,rollupdoorrepairnyc.com,['9177911393'],[],success,0,,,,,,
http://msconfinance.com,msconfinance.com,[],[],success,0,['facebook.com/ms.confinance'],['instagram.com/ms.confinance'],,,,
http://skgfitness.training,skgfitness.training,['20182020'],[],success,0,"['facebook.com/SKGFitnessTraining', 'facebook.com/2008']",,,,,
http://sanchez-lawn-care-and-landscaping-services.business.site,sanchez-lawn-care-and-landscaping-services.business.site,[],[],success,0,,,,,,
http://horizon-international.com,horizon-international.com,[],[],success,0,,,,,,
http://artandglamstudio.com,artandglamstudio.com,[],[],success,0,,,,,,
http://hometheatersystemgainesville.com,hometheatersystemgainesville.com,[],[],success,0,,,,,,
http://pestcontrolmodestoca.org,pestcontrolmodestoca.org,[],[],success,0,,,,,,
http://acifund.com,acifund.com,['8182351444'],[],success,0,,,,,,
http://myacem.com,myacem.com,[],[],success,0,,,,,,
http://capricommercialcapital.com,capricommercialcapital.com,['5037656960'],[],success,0,,,,,,
http://amplifiedconcepts.com,amplifiedconcepts.com,['4043869801'],[],success,0,['facebook.com/AmplifiedConcepts'],['instagram.com/amplifiedconcepts'],,,['linkedin.com/company/amplifiedconcepts'],
http://bubsnola.com,bubsnola.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/Bubsburgs']",['instagram.com/bubsnola'],,,,
http://velabrand.com,velabrand.com,['19992025'],[],success,0,,,,,,
http://coastaldefense.business.site,coastaldefense.business.site,[],[],success,0,,,,,,
http://xpressbenefits.net,xpressbenefits.net,[],[],success,0,,,,,,
http://paigeleblanc.com,paigeleblanc.com,[],[],success,0,['facebook.com/2008'],['instagram.com/jk_paige'],,,['linkedin.com/in/paige-fleming-4a87875b'],
http://knickonwood.com,,,,failed,0,,,,,,Failed to retrieve page content
http://brentwood365.com,brentwood365.com,"['19952025', '25014526', '25013058', '25016469', '25011746', '25010180', '25010101', '25008857', '25014888', '25016325', '25013698', '6185314000']","['2501  Cecelia Avenue, \n                                                Brentwood, MO 63144', '2904  Collier Avenue, \n                                                Brentwood, MO 63144', '1506  Oriole Lane, \n                                                Brentwood, MO 63144', '2326 S Brentwood Boulevard, \n                                                Brentwood, MO 63144', '2408  Annalee Avenue, \n                                                Brentwood, MO 63144']",success,0,"['facebook.com/search618', 'facebook.com/tr']",,,,,
http://awbrueggemann.com,awbrueggemann.com,"['737015802373857', '5802370068', '20250120']",[],success,0,,,,,,
http://shiftflg.com,shiftflg.com,[],[],success,0,,,,,,
http://littleredfarmhousegifts.net,littleredfarmhousegifts.net,[],[],success,0,,,,,,
http://dreamlab.design,dreamlab.design,['+12407967601'],[],success,0,['facebook.com/dreamlabcreativeideas'],['instagram.com/dreamlab.creative'],,,['linkedin.com/company/80255973'],
http://accubuiltnw.com,accubuiltnw.com,"['253802484', '2538024841']",[],success,0,,,,,,
http://sammycarlosdelicatessencatering.net,sammycarlosdelicatessencatering.net,[],[],success,0,,,,,,
http://loudandclaire.com,loudandclaire.com,['6174162641'],[],success,0,['facebook.com/loudandclaire'],,,,,
http://fineartsbiz.com,fineartsbiz.com,[],[],success,0,,,,,,
http://budgetmobilehometransport.com,budgetmobilehometransport.com,['4058802041219'],[],success,0,['facebook.com/2008'],,,,,
http://reflexdelivery.com,reflexdelivery.com,[],[],success,0,,,,,,
http://highbrow-beauty.com,highbrow-beauty.com,['6054314825'],[],success,0,['facebook.com/permanentmakeupbytasia'],,,,,
http://aproa.org,aproa.org,[],[],success,0,,,,,,
http://crazy.builders,crazy.builders,[],[],success,0,,,,,,
http://dorsettchapel.org,dorsettchapel.org,[],[],success,0,['facebook.com/dorsettchapel'],['instagram.com/dorsettchapel'],,,,
http://crestonhousefl.com,crestonhousefl.com,['8005872287'],[],success,0,['facebook.com/coastalrealtyandpropertymanagement'],['instagram.com/CoastalRealtyFL'],['youtube.com/user/Coastalrealtyfl'],,,
http://kikimo.com,kikimo.com,['3108236817'],[],success,0,['facebook.com/kikimoinc'],['instagram.com/kikimoinc'],,['twitter.com/KikimoInc'],,
http://tefftfoundation.com,tefftfoundation.com,"['20052025', '034723557']",[],success,0,,,,,,
http://mhkeratin.com,mhkeratin.com,[],[],success,0,,,,,,
http://brandibaileyphotos.com,brandibaileyphotos.com,[],[],success,0,,,,,,
http://positivesideofgolf.com,positivesideofgolf.com,[],[],success,0,,,,,,
http://silverbaytech.com,silverbaytech.com,['20132014'],[],success,0,,,,['twitter.com/SilverBayTech'],,
http://ehardts.com,,,,failed,0,,,,,,Failed to retrieve page content
http://innsofcourt.org,innsofcourt.org,[],[],success,0,,,,,,
http://cherrycreektributaries.com,cherrycreektributaries.com,[],[],success,0,,,,,,
http://gsiprint.com,gsiprint.com,"['2489600077', '483901652', '2489600079']",[],success,0,,,,,,
http://marriagecounselingmemphis.com,marriagecounselingmemphis.com,[],[],success,0,,,,,,
http://glovemitten.com,glovemitten.com,[],[],success,0,,,,,,
http://krambu.com,krambu.com,['+18334572628'],[],success,0,"['facebook.com/tr', 'facebook.com/Krambu-168023693759269']",,['youtube.com/channel/UCx8-bF4AGK50mLIQ8QMAoRQ'],,['linkedin.com/company/Krambu'],
http://wadeloans.com,wadeloans.com,['+17262001005'],[],success,0,['facebook.com/wadeloan'],['instagram.com/wadeloans'],,,['linkedin.com/company/wadeloans'],
http://myfocuspsych.com,myfocuspsych.com,[],[],success,0,,,,,,
http://atlanticsltd.com,atlanticsltd.com,[],[],success,0,,,,,,
http://millarandsons.net,millarandsons.net,[],[],success,0,['facebook.com/Millar-and-Sons-Inc-193085170723228'],['instagram.com/millarandsons'],,,,
http://phalanxgrpservices.org,phalanxgrpservices.org,[],[],success,0,"['facebook.com/PhalanxFamilyServices', 'facebook.com/phalanxfamilyservices']","['instagram.com/phalanxfamilyservices', 'instagram.com/phalanxfamilyservices_']",,,,
http://singinglessonstemecula.com,singinglessonstemecula.com,['3235731408'],[],success,0,"['facebook.com/viviengainesvocalstudio', 'facebook.com/2008', 'facebook.com/579776243']",,,,,
http://oldtraditiontattoo.com,oldtraditiontattoo.com,['3233335394'],"['6548 Hollywood Blvd\nLos Angeles, CA 90028']",success,0,['facebook.com/oldtraditiontattoo'],"['instagram.com/oldtraditiontattoo', 'instagram.com/frost_bot', 'instagram.com/justinyuo', 'instagram.com/teixeira_tattoos', 'instagram.com/jlb_tattoos', 'instagram.com/crunchie.mee']",,,,
http://deliverance-ministry-new-york.com,deliverance-ministry-new-york.com,[],[],success,0,,,,,,
http://borderwarswrestling.com,borderwarswrestling.com,[],[],success,0,,,,,,
http://karrgroupco.com,karrgroupco.com,"['+17813736808', '18556461390']",[],success,0,,,,,,
http://easystreetcookies.com,easystreetcookies.com,[],[],success,0,['facebook.com/wix'],['instagram.com/wix'],['youtube.com/user/Wix'],['twitter.com/wix'],['linkedin.com/company/wix-com'],
http://dbdtravel.net,dbdtravel.net,"['206396450', '8663238728']",[],success,0,['facebook.com/DestinationsByDesign'],['instagram.com/destinations_by_design'],,,,
http://brushsolutions.net,brushsolutions.net,[],[],success,0,['facebook.com/brushsolutions'],,,,,
http://pinilishalpern.com,pinilishalpern.com,[],"['160 Morris St.Morristown, NJ 07960']",success,0,,,,,,
http://gooddogsfarm.com,gooddogsfarm.com,[],[],success,0,,,,,,
http://eventsbyabel.com,eventsbyabel.com,[],[],success,0,,,,,,
http://17thstreetthaisushifl.com,17thstreetthaisushifl.com,[],[],success,0,,,,,,
http://ftworthepoxyflooring.com,ftworthepoxyflooring.com,[],[],success,0,,,,,,
http://winningham-iron-metal.business.site,winningham-iron-metal.business.site,[],[],success,0,,,,,,
http://change-points.com,change-points.com,[],[],success,0,,,,,,
http://heather-brooks-painted-furniture.ueniweb.com,heather-brooks-painted-furniture.ueniweb.com,[],[],success,0,"['facebook.com/settings', 'facebook.com/share.php', 'facebook.com/HeatherBrooksPaintedFurniture']",,,['twitter.com/intent'],,
http://kccashbuyer.com,kccashbuyer.com,['8168047783'],[],success,0,,,,,,
http://atlantanephrologyassociates.com,atlantanephrologyassociates.com,[],[],success,0,,,,,,
http://writingonboard.com,writingonboard.com,['20052024'],[],success,0,,,,,,
http://hellorichmond.net,hellorichmond.net,[],[],success,0,,,,,,
http://carolynlewismed.com,carolynlewismed.com,[],[],success,0,,,,,,
http://jettbt.com,jettbt.com,"['61781060', '6783875717', '6783875715']",[],success,0,"['facebook.com/tr', 'facebook.com/JETTBusinessTechnology']",,,['twitter.com/JETTBusinessTec'],['linkedin.com/company/jett-business-technology'],
http://fortcollinsshowerdoor.com,fortcollinsshowerdoor.com,['9702179360'],[],success,0,,,,,,
http://willowglenhomeandgarden.com,willowglenhomeandgarden.com,['951254082861400'],[],success,0,"['facebook.com/willowglenhomeandgarden', 'facebook.com/2008', 'facebook.com/10208090055662253']",,,,,
http://cloudspeed24x7.com,cloudspeed24x7.com,[],[],success,0,,,,,,
http://truelifetx.org,truelifetx.org,[],[],success,0,,,,,,
http://sewardlostlakelodge.com,sewardlostlakelodge.com,[],[],success,0,,,,,,
http://slrslingshotrentals.com,slrslingshotrentals.com,[],[],success,0,,,,,,
http://quick9.io,quick9.io,[],[],success,0,,,,,,
http://medicalcoatings.org,medicalcoatings.org,[],[],success,0,,,,,,
http://bhmedicalsupplies.com,bhmedicalsupplies.com,"['186036724', '201574700546']",[],success,0,,,['youtube.com/user/shopify'],,,
http://carolynsnails.com,carolynsnails.com,[],[],success,0,['facebook.com/groups'],,,,,
http://audinashville.com,audinashville.com,['8558946954'],"['1576 Mallory Lane Brentwood, TN 37027', '1576 Mallory Lane\nDirections\nBrentwood, TN 37027']",success,0,"['facebook.com/audi.nashville', 'facebook.com/pages', 'facebook.com/audidowntownnashville']","['instagram.com/audi', 'instagram.com/audi_nashville', 'instagram.com/AudiDowntownNashville']",['youtube.com/user/AudiofAmerica'],"['twitter.com/audi_nashville', 'twitter.com/AudiDTNashville']",,
http://blazingstargrange.org,blazingstargrange.org,[],[],success,0,['facebook.com/wix'],,,['twitter.com/wix'],,
http://sofloweb.com,sofloweb.com,"['20192025', '5612902980']",[],success,0,"['facebook.com/soflowebteam', 'facebook.com/tr']",['instagram.com/soflowebteam'],,['twitter.com/soflowebteam'],['linkedin.com/company/sofloweb'],
http://balancedwellnessami.com,balancedwellnessami.com,"['8455324167', '19992015', '20152017']","['521 Main St, New Paltz, NY 12561']",success,0,"['facebook.com/2008', 'facebook.com/BalancedWellnessAmi']",['instagram.com/balancedwellnessami'],['youtube.com/channel/UCxiibg-3KQPQPk892rs2YGQ'],,,
http://msjudithsewins.com,msjudithsewins.com,['7734300958'],[],success,0,['facebook.com/Fabuloushairandweavesalon'],,,['twitter.com/FabulousWeaves'],['linkedin.com/in/judithmarie'],
http://ssmobile.store,ssmobile.store,[],[],success,0,,,,,,
http://handymanexpressservice.net,handymanexpressservice.net,['5619066933'],[],success,0,,,,,,
http://kufflet.com,kufflet.com,['7322191604'],[],success,0,['facebook.com/kufflet'],['instagram.com/kufflet'],,,,
http://parklandhairclinic.info,parklandhairclinic.info,['19992025'],[],success,0,,,,,,
http://muhlbauerlab.com,muhlbauerlab.com,[],[],success,0,,,,,,
http://actioncomedyfilms.com,actioncomedyfilms.com,[],[],success,0,,,,,,
http://cityofmountlaketerrace.com,cityofmountlaketerrace.com,"['4257761161', '4254073999', '4257769173', '4256708260']",[],success,0,,,,,['linkedin.com/company/18235017'],
http://libertybaptist.org,libertybaptist.org,"['060735937316', '4082745611']","['2790 South King Road\n              \n              San Jose, CA\n              \n              95122']",success,0,['facebook.com/LBCSanJose'],['instagram.com/libertybaptistsj'],,,,
http://dionisioducusin.com,dionisioducusin.com,[],[],success,0,,,,,,
http://gambittechconsulting.com,gambittechconsulting.com,[],[],success,0,,,,,,
http://fkideas.com,fkideas.com,[],[],success,0,,,,,,
http://sunnirey.shop,sunnirey.shop,[],[],success,0,,,,,,
http://drcharlieharper.com,drcharlieharper.com,"['3108834472', '90266310883']",[],success,0,['facebook.com/drcharlieharper'],,,,,
http://cryptobroaden.com,cryptobroaden.com,[],[],success,0,,,,,,
http://the-chimneymasters.com,the-chimneymasters.com,[],[],success,0,,,,,,
http://thefeldenkraiscenter.com,thefeldenkraiscenter.com,['7149298893'],[],success,0,['facebook.com/2008'],,,,['linkedin.com/in/lori-malkoff-md-mph-6512261a7'],
http://european-deli.com,european-deli.com,[],[],success,0,,,,,,
http://campaigntostopgunviolence.org,campaigntostopgunviolence.org,['2024080061'],[],success,0,,,,,,
http://esihealthcaresolutions.com,esihealthcaresolutions.com,['752473832'],[],success,0,['facebook.com/2008'],['instagram.com/squarespace'],,['twitter.com/squarespace'],,
http://amfaviation.com,amfaviation.com,['9319801215'],[],success,0,,,,,,
http://the-greenwich.com,the-greenwich.com,['5132211151'],"['2442 Gilbert Ave.\nCincinnati, OH 45206']",success,0,['facebook.com/pages'],,,['twitter.com/thegreenwich'],,
http://hitsforhomeless.com,,,,failed,0,,,,,,Failed to retrieve page content
http://earthrenovation.net,earthrenovation.net,['3125209918'],"['51 Highwood Ave, Highwood, IL 60040']",success,0,,,,,,
http://northsidemeadows.com,,,,failed,0,,,,,,Failed to retrieve page content
http://coltonfamilydental.com,coltonfamilydental.com,"['5262728293031', '202520262027', '9098247060', '12345678910111213141', '51617181920212223242']","['895 W Valley Blvd Ste C Colton,\n                                CA\n92324']",success,0,,,,"['twitter.com/widgets', 'twitter.com/share']",,
http://forsythvet.com,,,,failed,0,,,,,,Failed to retrieve page content
http://mytomisushi.com,mytomisushi.com,[],[],success,0,['facebook.com/Tomi-sushi-535509370252851'],['instagram.com/mytomisushi'],,,,
http://designsbydjflorist.com,designsbydjflorist.com,['3047362550'],[],success,0,['facebook.com/CustomDesignsbyDJackson'],,,,,
http://cenladerm.com,cenladerm.com,"['713033189', '333376318']",[],success,0,['facebook.com/CenLaDerm'],['instagram.com/CenLaDerm'],,,,
http://topbricole.site,topbricole.site,[],[],success,0,,,,,,
http://morenohillssda.org,morenohillssda.org,['9514854646'],"['25873 Alessandro Blvd.Moreno Valley, CA 92557']",success,0,['facebook.com/morenohillssdachurch'],['instagram.com/morenohillssda'],,,,
http://romanolawpllc.com,romanolawpllc.com,"['248936210530300', '2487500270']","['30300 Telegraph Rd Bingham Farms, MI 48025', '30300 Telegraph Rd \nBingham Farms, MI 48025']",success,0,,,,,,
http://therealbcmg.com,therealbcmg.com,['20172018'],[],success,0,['facebook.com/therealbcmg'],['instagram.com/therealbcmg'],['youtube.com/channel/UCKFQbuExkqsX1nnhMIgB2_w'],['twitter.com/The_RealBCMG'],,
http://toothfairycleaningservice.com,toothfairycleaningservice.com,[],[],success,0,,,,,,
http://myparee.com,myparee.com,[],[],success,0,,,,,,
http://villavieira.com,villavieira.com,['8188780300'],[],success,0,,,,,,
http://epocheducation.com,epocheducation.com,['946095103387924'],[],success,0,['facebook.com/EpochEducation'],['instagram.com/epocheducation'],['youtube.com/channel/UCfgSEE5Hz5TZgEPEgfT8ucg'],,['linkedin.com/company/epoch-education-inc'],
